,index,skills
4092,4092,PHP
4093,4093,Node.js
4094,4094,PostgreSQL
4095,4095,MySQL
4096,4096,MongoDB
4097,4097,TypeScript
4098,4098,JavaScript
4099,4099,Node.js
4100,4100,VueJS
4101,4101,HTML
4102,4102,Git
4103,4103,VHDL
4104,4104,FPGA
4105,4105,ПЛИС
4106,4106,Цифровая схемотехника
4107,4107,ППВМ
4108,4108,Verilog HDL
4109,4109,Схемотехника
4110,4110,Схемотехника электронного оборудования
4111,4111,Разработка электросхем
4112,4112,Английский — B1 — Средний
4113,4113,OpenCV
4114,4114,ComputerVision
4115,4115,ImageProcessing
4116,4116,VideoAnalytics
4117,4117,C++
4118,4118,Python
4119,4119,JavaScript
4120,4120,React
4121,4121,VueJS
4122,4122,Английский — A1 — Начальный
4123,4123,1С: Управление Торговлей
4124,4124,1С: Бухгалтерия и склад
4125,4125,C#
4126,4126,Entity Framework
4127,4127,SQL
4128,4128,ООП
4129,4129,SOLID
4130,4130,CI/CD
4131,4131,Docker
4132,4132,Kubernetes
4133,4133,Backend
4134,4134,Git
4135,4135,Алгоритмы
4136,4136,.Net
4137,4137,PostgreSQL
4138,4138,ASP.NET Core
4139,4139,RabbitMQ
4140,4140,ASP.NET
4141,4141,Английский — A1 — Начальный
4142,4142,KNX
4143,4143,JavaScript
4144,4144,Инженерная инфраструктура и сети
4145,4145,Серверное оборудование
4146,4146,Автоматизация
4147,4147,Crestron
4148,4148,Агрохимия
4149,4149,Проведение лабораторных исследований
4150,4150,разработка нормативных документов
4151,4151,Проведение научных исследований
4152,4152,Определение методов борьбы с болезнями растений
4153,4153,Проведение испытаний
4154,4154,Анализ научной литературы
4155,4155,Проведение экспериментов
4156,4156,Разработка новых рецептур удобрений
4157,4157,Хроматография
4158,4158,Электрофорез
4159,4159,Технологический аудит
4160,4160,Составление технологических карт
4161,4161,Научные исследования
4162,4162,Удобрения
4163,4163,Английский язык
4164,4164,C++
4165,4165,Git
4166,4166,чтение технической документации
4167,4167,Схемотехника электронного оборудования
4168,4168,STM32
4169,4169,ARM-микроконтроллеры
4170,4170,Ремонт ПК
4171,4171,Администрирование
4172,4172,Локальные сети
4173,4173,MS Dos
4174,4174,знание 1с
4175,4175,1C: Финансы
4176,4176,Опытный пользователь ПК
4177,4177,1C: Предприятие
4178,4178,Знание программы 1С
4179,4179,JavaScript
4180,4180,Ext JS
4181,4181,1С программирование
4182,4182,SQL
4183,4183,Git
4184,4184,Node.js
4185,4185,1С: Предприятие 8
4186,4186,1C: Финансы
4187,4187,Веб-программирование
4188,4188,ООП
4189,4189,Git
4190,4190,PHP
4191,4191,Разработка ПО
4192,4192,Docker
4193,4193,Linux
4194,4194,Laravel
4195,4195,Composer
4196,4196,Nginx
4197,4197,REST
4198,4198,API
4199,4199,OOP
4200,4200,PostgreSQL
4201,4201,Docker-compose
4202,4202,Redis
4203,4203,Gitlab
4204,4204,JSON API
4205,4205,JavaScript
4206,4206,HTML
4207,4207,CSS
4208,4208,REST API
4209,4209,Git
4210,4210,SimpleOne
4211,4211,Английский — B1 — Средний
4212,4212,Golang
4213,4213,Go
4214,4214,gRPC
4215,4215,C/C++
4216,4216,Qt
4217,4217,QML
4218,4218,ООП
4219,4219,Linux
4220,4220,OpenGL
4221,4221,Vulkan
4222,4222,Закупка оргтехники и оборудования
4223,4223,Windows Os
4224,4224,Windows 7
4225,4225,OTRS
4226,4226,MS Dos
4227,4227,Алгоритмы и структуры данных
4228,4228,Python
4229,4229,Основы баз данных
4230,4230,JavaScript
4231,4231,инженер-программист
4232,4232,developer инженерные калькуляторы
4233,4233,разработчик инженерных расчётов
4234,4234,developer ASME расчеты
4235,4235,python инженер
4236,4236,web developer инженерные инструменты
4237,4237,Linux
4238,4238,Git
4239,4239,PHP
4240,4240,Symfony
4241,4241,Laravel
4242,4242,Docker
4243,4243,STL
4244,4244,C++
4245,4245,Английский язык
4246,4246,Отчётность о результатах разработки
4247,4247,Сборка приложения
4248,4248,Алгоритмы и структуры данных
4249,4249,Оптимизация кода
4250,4250,Atlassian Confluence
4251,4251,Atlassian Jira
4252,4252,Agile
4253,4253,REST API
4254,4254,Английский — A1 — Начальный
4255,4255,1С программирование
4256,4256,1С
4257,4257,1С: Предприятие
4258,4258,1С: Управление Торговлей
4259,4259,1С: Бухгалтерия
4260,4260,1С: Зарплата и кадры
4261,4261,JSON
4262,4262,XML
4263,4263,1С программирование
4264,4264,Конфигурационное тестирование
4265,4265,1С: Предприятие 8
4266,4266,1С: Документооборот
4267,4267,1С: Управление Торговлей
4268,4268,Администрирование ОС
4269,4269,Администрирование баз данных
4270,4270,1С: Бухгалтерия
4271,4271,Обновление конфигурации 1С
4272,4272,Техническая поддержка пользователей
4273,4273,Автоматизированное тестирование
4274,4274,Автоматизация процессов
4275,4275,ERP-системы на базе 1С
4276,4276,1С: Зарплата и кадры
4277,4277,1С: Зарплата и управление персоналом
4278,4278,Электронный документооборот
4279,4279,1С: Склад
4280,4280,Бухгалтерский учет
4281,4281,1С: Бухгалтерия и склад
4282,4282,Оптимизация кода
4283,4283,1C: ERP
4284,4284,Hibernate ORM
4285,4285,Spring Framework
4286,4286,PostgreSQL
4287,4287,Java
4288,4288,MS SQL Server
4289,4289,Unit Testing
4290,4290,С#
4291,4291,.NET Framework
4292,4292,MS Visual Studio
4293,4293,Git
4294,4294,.NET Core
4295,4295,Entity Framework
4296,4296,WPF
4297,4297,REST API
4298,4298,С#
4299,4299,.NET Framework
4300,4300,MS Visual Studio
4301,4301,Git
4302,4302,.NET Core
4303,4303,Entity Framework
4304,4304,WPF
4305,4305,REST API
4306,4306,PHP
4307,4307,Laravel
4308,4308,Docker
4309,4309,Redis
4310,4310,Apache Kafka
4311,4311,PHP
4312,4312,PostgreSQL
4313,4313,Linux
4314,4314,Yii2
4315,4315,RabbitMQ
4316,4316,Docker
4317,4317,CI/CD
4318,4318,AMPHP
4319,4319,Микросервисная архитектура
4320,4320,SQL
4321,4321,Python
4322,4322,DDD
4323,4323,Linux
4324,4324,ERD
4325,4325,FastAPI
4326,4326,Flask
4327,4327,aiohttp
4328,4328,SOLID
4329,4329,KISS
4330,4330,Docker
4331,4331,Python
4332,4332,Git
4333,4333,Linux
4334,4334,SQL
4335,4335,C
4336,4336,HTML5
4337,4337,CSS
4338,4338,HTTP
4339,4339,TCP/IP
4340,4340,Английский — B1 — Средний
4341,4341,1С программирование
4342,4342,ERP-системы на базе 1С
4343,4343,Описание бизнес-процессов
4344,4344,Оптимизация бизнес-процессов
4345,4345,Автоматизация процессов
4346,4346,Техническая поддержка пользователей
4347,4347,1С: Управление Торговлей
4348,4348,1С: Бухгалтерия
4349,4349,PHP
4350,4350,Git
4351,4351,Symfony
4352,4352,Работа в команде
4353,4353,ASP.NET
4354,4354,C#
4355,4355,Entity Framework
4356,4356,SQL
4357,4357,Swagger
4358,4358,Git
4359,4359,GO Lang
4360,4360,PostgreSQL
4361,4361,Kubernetes
4362,4362,самостоятельность
4363,4363,Ответственность
4364,4364,аккуратность в отчетах и оценках
4365,4365,корректное формирование ожиданий
4366,4366,C/C++
4367,4367,ISTIO Service Mesh
4368,4368,Clickhouse
4369,4369,Golang
4370,4370,Docker
4371,4371,Go
4372,4372,Английский язык
4373,4373,DevOps
4374,4374,ISTIO
4375,4375,Английский — B1 — Средний
4376,4376,C++
4377,4377,C/C++
4378,4378,ООП
4379,4379,Qt
4380,4380,Математическое программирование
4381,4381,Английский — B2 — Средне-продвинутый
4382,4382,1С программирование
4383,4383,1С: Документооборот
4384,4384,HTML
4385,4385,CSS3
4386,4386,Кроссбраузерная верстка
4387,4387,Веб-программирование
4388,4388,MVC
4389,4389,Ajax
4390,4390,PHP5
4391,4391,HTML5
4392,4392,jQuery
4393,4393,PHP
4394,4394,JavaScript
4395,4395,Верстка
4396,4396,Adobe Photoshop
4397,4397,SQL
4398,4398,Laravel
4399,4399,Angular
4400,4400,Python
4401,4401,PostgreSQL
4402,4402,Django Framework
4403,4403,Linux
4404,4404,СУБД
4405,4405,Git
4406,4406,AioHTTP
4407,4407,REST API
4408,4408,Clickhouse
4409,4409,FastAPI
4410,4410,Kafka
4411,4411,Kubernetes
4412,4412,Golang
4413,4413,С#
4414,4414,.NET Core
4415,4415,PostgreSQL
4416,4416,Git
4417,4417,MS Dynamics NAV
4418,4418,ERP
4419,4419,1С программирование
4420,4420,1С: Комплексная автоматизация
4421,4421,Обновление конфигурации 1С
4422,4422,PHP
4423,4423,1С: Торговля и склад
4424,4424,ERP-системы на базе 1С
4425,4425,JavaScript
4426,4426,HTML
4427,4427,Разработка технических заданий
4428,4428,HTTP
4429,4429,Разработка инструкций
4430,4430,Блочная верстка
4431,4431,Тестирование пользовательского интерфейса
4432,4432,PostgreSQL
4433,4433,1С: Зарплата и управление персоналом
4434,4434,CSS
4435,4435,Git
4436,4436,1С-Битрикс
4437,4437,Создание конфигурации 1С
4438,4438,Проведение тестирований
4439,4439,Автоматизация процессов
4440,4440,1С: Управление Производственным Предприятием
4441,4441,Линейное программирование
4442,4442,1С: Зарплата и кадры
4443,4443,1С: Управление Торговлей
4444,4444,Оптимизация кода
4445,4445,Системный анализ
4446,4446,Статическое тестирование
4447,4447,Конфигурационное тестирование
4448,4448,Тестирование ПО
4449,4449,Английский — A2 — Элементарный
4450,4450,.NET Core
4451,4451,ASP.NET Сore
4452,4452,Сore
4453,4453,MVC
4454,4454,PostgreSQL
4455,4455,C#
4456,4456,Clickhouse
4457,4457,Mondrian
4458,4458,OLAP
4459,4459,DevExtreme
4460,4460,PHP
4461,4461,Git
4462,4462,PostgreSQL
4463,4463,Laravel
4464,4464,API
4465,4465,1С программирование
4466,4466,1С: Предприятие 8
4467,4467,Обновление конфигурации 1С
4468,4468,1С: Управление Торговлей
4469,4469,1C: ERP
4470,4470,Техническая поддержка пользователей
4471,4471,Автоматизация процессов
4472,4472,Автоматизация бизнес-процессов
4473,4473,1С: Управление Торговлей
4474,4474,1С: Бухгалтерия
4475,4475,Flutter
4476,4476,Dart
4477,4477,Gitlab
4478,4478,REST
4479,4479,Linux
4480,4480,C++
4481,4481,TCP/IP
4482,4482,STL
4483,4483,ООП
4484,4484,CMake
4485,4485,Git
4486,4486,PostgreSQL
4487,4487,Gitlab
4488,4488,GitLab CI
4489,4489,C++
4490,4490,Qt
4491,4491,ООП
4492,4492,MS Visual Studio
4493,4493,Git
4494,4494,Английский — B1 — Средний
4495,4495,PHP
4496,4496,JavaScript
4497,4497,Микросервисная архитектура
4498,4498,ООП
4499,4499,Laravel
4500,4500,1С программирование
4501,4501,SQL
4502,4502,ООП
4503,4503,REST
4504,4504,1C: Предприятие
4505,4505,1С программирование
4506,4506,SQL
4507,4507,Разработка ПО
4508,4508,Конвертация данных
4509,4509,Базы данных
4510,4510,Cистемы управления базами данных
4511,4511,1С: Предприятие 8
4512,4512,Создание конфигурации 1С
4513,4513,СУБД
4514,4514,СКД
4515,4515,БСП
4516,4516,Лояльность
4517,4517,Неконфликтность
4518,4518,Точность и внимательность к деталям
4519,4519,ORACLE
4520,4520,SQL
4521,4521,Oracle Pl/SQL
4522,4522,.NET Framework
4523,4523,MS SQL
4524,4524,C#
4525,4525,PHP
4526,4526,Symfony
4527,4527,SQL
4528,4528,PostgreSQL
4529,4529,Vue.js
4530,4530,JavaScript
4531,4531,VueJS
4532,4532,REST API
4533,4533,TypeScript
4534,4534,ES6
4535,4535,CI/CD
4536,4536,Nginx
4537,4537,C#
4538,4538,Unity
4539,4539,Game Programming
